"text","spam"
"quiicker hello welcome pha judges rmonline sho apodal ignominious leading oniine pharmaceutical shops obstructionism truant jurisdiction al diagnosis ll disincorporate la omnirange rac haemophilia attendance benedictinen va colourblind andmanyother save criterion worldwide carpet shlpplng total craving confidentiaiity miiiion cu goldfinch stomers countries nic sculpt day",1
"medicine different price big savings brand drugs injustice threat justice rise sin virtue fall judge condemned criminal absolved heights paths paved daggers",1
"systemworks clearance sale limited quantities tj control computer line software norton systemworks software suite professional edition includes yes feature packed utilitiesall special low price software protect computer unwanted hazardous viruses help secure private valuable information allow transfer files send mails safely backup data quick easily improve pc performance superior integral diagnostics ll pc repair shop feature packed utilities great price combined retail value price includes free shipping limited time buy products free don fall prey destructive viruses hackers protect computer valuable information click order toll free email address obtained opt list opt uefas united email federation spam approved list purchase code wish unsubscribed list click previously unsubscribed receiving message email spam abuse control center condone spam shape form thank kindly cooperation",1
"heart business corporate image say lot things company contemporary rhythm life dynamic takes seconds company remembered iost competitors ioqo business stationery website riqht fast turnaround wiii severai logo variants business days satisfaction guaranteed provide unlimited chanqes sure wiii meet needsand fit business fiexible discounts ioqo improvement additional formats bulk orders special packages creative design competitive price look right interested",1
"returned mail create output original message received tue jul following addresses permanent fatal errors jodyanddavid herring verizon net expanded bowguns expanded transcript session follows talking relay verizon net rcpt unknown illegal alias jodyanddavid herring verizon net jodyanddavid herring verizon net user unknown procmail quota exceeded writing var spool mail bowguns bowguns create output",1
"cash dear homeowner pre approved loan low fixed rate offer extended unconditionally credit way factor advantage limited time opportunity ask visit website completethe post approval form http www kxxjn com lzevaw zymg dolly thorntonnk logan financial group alvin clapp fillmore dastard gegenscheinhttp www kxxjn com rem php interested",1
"id ffff cdlfnvprj mail storage exceeded italiano il suo messaggio non stato consegnato ai seguenti destinatari destinatari hanno esaurito lo spazio disponbile english message did reach following recipients recipients exceeded storage allocation simbol deejaymail buon lavoro net mail original mail message return path received ffff ffff fe inet smtp id ffff cdlfnvprj tue jul received squirrelmail authenticated user david mail scoaway com mailwisconsin com http id gzo tue jul message id date tue jul subject just barry castillo simbol deejaymail user agent squirrelmail mailer squirrelmail mime version content type text html charset iso content transfer encoding bit priority normal importance normal soft viagra dose ready boost sex life positive time right order soft viagra incredibly low prices starting dose unbelivabie",1
"expert web site analysis charge think web site producing sales currently does studies indicate time visitors spend seconds site deciding offers value seventy percent line shoppers abandon shopping cart facts highlight importance web site ability quickly effectively communicate business offering subsequently line shopper simple clear purchasing process having web site just step establishing internet business second step people directed web site important step sell products services site july expedite media group offering charge analysis web site professionals review web site provide effectiveness appraisal based industry design standards specific recommendations aimed optimizing shopping experience importantly raising sales productivity site expedite media group believe affordable quality access power internet available just large enterprises websites designed launched marketed expedite media group takes pride providing internet solutions translate success clients step increase line sales calling clicking learn expedite media group web design services talking representatives submitting contact form web site refer limited time offer expedite west roosevelt rd building ste west chicago il mail message advertisement solicitation",1
"new offrr want know ho liberalize save northward dlcatlons http www centr compassion alpan com successfull proven way rocking monumentalize ave money splash st prlces high qua homophone iity grundyism orldwide shlpplng total confidenti despoil aiity appeasement popular medlcatlons nice da upheave",1
"does business depend online success website submitting website search engines increase online sales dramatically lf invested time money website simply submit website oniine invisible virtuaiiy means efforts spent vain lf want people know website boost revenues way make site visibie piaces people search information submit website multipie search engines submit website online watch visitors stream business best regards shanaemorgan interested",1
"save money getting oem software need software pc just visit site need best regards oliver",1
"save money buy getting thing tried cialls imagine like real man bed thing great errrectlon provided exactly want ciails iot advantaqes viaqra effect iasts hours ready start just minutes mix alcohoi ship country right",1
"free ltci policy comparison software long term care insurance worksite marketing advantage current information available concerning group ltci market developed months exhaustive research agent interviews worksite marketing resource successful group enrollment included order agent manual info including implementation schedule benefit manager flip chart presentation sales script promotes long term care insurance productivity insurance benefit manager sales brochures benefit manager direct mail letters employer announcement letter seven newsletter mail articles promote employee education prior meetings payroll stuffers employee seminar posters employee education presentation cd rom employee education brochures promote long term care insurance lifestyle insurance secret successful group enrollment instructional audiotape handsome gold embossed binder storage pockets comprehensive ltci policy review compares major companies benefit ratings asset categories includes premium comparison year old couple policies covered semi annual publication oldest ltc policy comparison nation valuable tool agent selling ltc insurance today older generation policies kept new policies introduced agents encounter older policies field cd rom version allows compare companies time categories ll receive spreadsheet version time don want anybody receive mailings does wish receive professional communication sent insurance professionals removed mailing list reply message instead http www insurancemail net legal notice",1
"renew vitality time offering male enhancement performance special internet price males interested improving sexual stamina performance size manhood girlfriend blown away gains achieved black label formula exercises said join circus time felt like compliment ben new zealand check male enhancement formula free dvd http vv ue com ng busy thank crept walls lined floor grille ceiling catch unwary visitor chin ankle just expected visitors forbidden crowded room father declined farther doorway rob thought knew wires puzzled times perplexed know utilize",1
"graphics software available cheap oem versions good morning offer latest oem packages graphics publishing software corei macromedia adobe adobe photoshop cs macromedia studio mx adobe acrobat professionai adobe premiere pro corei desiqner quickbooks professional edition adobe pagemaker xara vl adobe audition discreet studio max adobe goiive cs adobe effects standard adobe premiere eiements corei painter lx adobe lliustrator cs adobe lndesiqn cs adobe creative suite adobe framemaker uiead cooi production studio aiias motion buiider professionai quicken premier home biz adobe photoshop elements adobe premiere pro learn sincereiy loraiee",1
"software taking bite budget try oem draw straight line computers weapons mass destruction limps walks",1
"mail delivery failed returning message sender message created automatically mail delivery software message sent delivered recipients permanent error following address es failed salesl hotmail com generated antoniopilurzo calaluna com smtp error remote mailer rcpt host mx hotmail com requested action taken mailbox unavailable copy message including headers return path received helo mailwisconsin com serverl dnslive net smtp exim id lduppz je antoniopilurzo calaluna com tue jul received squirrelmail authenticated user projecthoneypot projecthoneypot org mailwisconsin com http id gzo tue jul message id date tue jul subject just barry castillo antoniopilurzo calaluna com user agent squirrelmail mailer squirrelmail mime version content type text html charset iso content transfer encoding bit priority normal importance normal soft viagra dose ready boost sex life positive time right order soft viagra incredibly low prices starting dose unbeiivabie",1
"featured sto ck positioned grow pop media corp popt company positioned itseif gap major media congiomerates universe independent music fiim pubiishing technoiogy companies current price wil continue higher watch wednesday know like momentum breaking news pop media corp popt roxxy corporation announced companies entered etter intent roxxy corporation wil acquire pop wholly owned subsidiary viastar distribution group vdg forming revolutionary new music company controversia entertainment corporation transaction consisting stock cash compieted wi provide pop shareholders stake new company roxxy management operate company headquarters los angeles change corporate controversia entertainment corporation coming weeks companies intend complete execute definitive agreement july th seek sharehoider approva immediateiy pop ceo john aquiiino stated ailiance wiil allow pop achieve strategic vision creating new paradigm music industry focused supporting artist music create embracing emerging technologies giving consumers access variety artists variety media roxxy management team combines highiy experienced industry executives drawn major abels aiso inciudes staff house producers influentia talents music industry today roxxy vision seize opportunities afforded major abels ack commitment artists customers labeis cast aside established artists longer generate muiti miliion selling recordings consistently reiease aibums se hundreds thousands records large oyal fan base artists easiiy generate revenues million title stated john shebanow roxxy ceo additiona acquisition vdg wil provide abiiity distribute product directiy retail oo retai location north america effectively doubiing company net profit margins ailowing increased revenue pass artists mr shebanow concluded sma er labeis provide home acts ack wil financial resources commit kind budgets producers caiiber staff require company unique combination great producers house distribution dedication artist customer controversial entertainment wi possess pop media corp pop media corp engaged development production distribution entertainment reiated media film teievision music publishing interests company portfoiio currentiy includes ownership viastar distribution group studios moving pictures international viastar records quadra records light spirit records viastar classical viastar artist management group masterdisk corporation conclusion exampies awesome earning potential little known companies expiode investor radar screens familiar popt poised positioned fee time come act piease watch trade wednesday popt penny stocks considered highly specuiative unsuitable aggressive investors profile way affiiiated featured company compensated ars distribute report report entertainment advertising purposes used investment advice wish stop future mail ings fee wrongfuliy placed membership send blank mai thanks sub ject daily tip yahoo com",1
"fortune work home reps needed immediate help needed fortune company growing tremendous rate year simply looking motivated individuals looking earn substantial income working home real opportunity make excellent income home experience required provide training need looking energetic self motivated people click link complete online information request form employment specialist contact http ter netblah com looking employed home career provide vast opportunities substantial income online information request form http ter netblah com removed list simply click link http ter netblah com pl",1
"professional advertising dear projecthoneypot projecthoneypot org offer mail marketing best services targeted list provide target email list need compiled order customize client list millions lists categories sending targeted list send email message target clients customize email list send ad offer hosting mailing server regards jeff marketing dept kzll cn com noandbye forbye hotmail com",1
"calling small stock players ames fascism conrail bagley apartheid milton like russo snowshoe pail baneberry henceforth try republic marketeer enable yes afterthought fabulous iran burglary domino game dysplasia diversionary like consecutive lug hagen curry tempestuous try mound allay planoconvex yes bedfast warplane baylor automata polariton veldt huffman acquaintance fisticuff like libel scribners stiff guidepost strand try amputate dewar camaraderie yes romance discipline coachmen",1
"lose pounds days iml long time chat ve like ve trying trying lose weight know feel special diets miracle pills fancy exercise equipment helped lose pounds needed lose like harder worked weight lost heard extreme power plus probably thinking oh geez miracle diet pill like skeptical sister said helped lose pounds just weeks told try mean lose lot weight let tell best decision ve period months later writing message ve gone pounds pounds haven changed exercise routine diet yes eat pizza lots happy results contacted manufacturer received permission resell huge discount feel need help people lose weight like did does self esteem mention health giving personal pledge extreme power plus absolutely work money guaranteed frustrated trying products having success just getting results promised recommend product worked extreme power plus probably asking ok does stuff actually work extreme power plus contains lipotropic fat burners ephedra scientifically proven increase metabolism cause rapid weight loss hocus pocus pills just results line help lose pounds week naturally exercising having eat rice cakes day just try month pounds lose confidence gain lose weight fast guaranteed pledge bonus order free shipping bottles order extreme power plus secure server just click link http www dietspecials com customers said product visit http www dietspecials com testimonials shtml list ingredients information test studies help lose weight visit feel received email error send email print btamail net cn requesting removed thank apologize inconvenience http xent com mailman listinfo fork",1
"urgent contact desk dr tom eke mail dr tomeke spinfinder com lagos nigeria attn request urgent business relationship profound dignity write important highly confidential letter solicit strictest confidentiality transaction virtue nature utterly confidential secret know transaction magnitude make apprehensive worried considering fact met assuring end day decided contact email urgency transaction reliably informed minimum weeks normal post reach decided best using mail quicker enable meet second quater payment year let start introducing properly dr tom eke director general department petroleum resources presently head contract award panel incharge contract awards payment approvals came know search reliable reputable person handle confidential business transaction involves transfer huge sum money foreign account requiring maximum confidence colleagues officials federal government contract award panel duties include evaluation vetting approval payment contract jobs order commence business solicit assistance enable transfer account said funds source funds follows second quarter committee mandated review award contracts tune million dollars group firms supply construction installation oil pipe lines warri port harcourt process colleagues decided agreed deliberately inflate total contract sum million million united states dollars main intention sharing remaining sum miilion federal government nigeria second quater year approved sum million contract sum sum million paid foreign companies concerned contract entitlements various contracts companies entiltled million dollars left million dollars balance account intend disburse virtue positions civil servants members panel prohibited code conduct bureau civil service laws opening operating foreign accounts names government service making impossible acquire money names right delegated matter trust urgency colleagues panel look overseas partner account transfer sum million writing letter colleagues agreed company act beneficiary funds behalf company retain total million officials remaining used offsetting debts expenses taxes incurred local foreign cause transfer needless say trust reposed juncture enormous return demand complete honesty trust note transaction strictly based following terms conditions stated conviction transparent honesty diligence treat transaction utmost secrecy confidentiality ask share try sit funds custody form blackmail receipt funds release funds instructed removed share total note transaction legal risk free hope conclude transaction seven fourteen bank working days date receipt necessary requirements looking forward doing business solicit total confidentiality transaction cause alarm word completely safe doing business transactions like successfully carried past government executives country great economic political disarray looting corruption rampant order day explaining heard stories money taken nigeria making desperate attempts secure future retire active service donot languish poverty explain heard acknowledge receipt letter using mail address bring complete picture pending business transaction heard receive confidential telephone fax numbers enable fax necessary information need know pending business transaction send private telephone fax numbers reach urgent response highly appreciated enable transfer funds second quarter year thank god bless faithfully dr tom eke informed business transaction legal completely free drug money money laundering complete legitimate business transaction",1
"don know search engine results submitting website search engines increase online sales dramatically lf invested time money website simpiy submit website oniine wiii invisible virtualiy means efforts spent vain lf want peopie know website boost revenues way make site visibie piaces peopie search information submit website muitiple search engines submit website online watch visitors stream business best regards moshedelaney interested",1
"wraps graand hello concetta batistich just site called graand com free safe place internet place classified ads thought invite check regards walker id gh wd otswkuk",1
"sto ck ready blaze higher structure technology report th immediate release investors traders pinnacle group limited pgpu announces acquisition aerofoam metals aerofoam metals eading structural technoiogy company focused development commerciaiization foamed aluminum products components world market today market aerofoam metals cutting edge technology ittie competition symbo pgpu pk current price short term target price month target price pinnaclegli com aerofoam metals investment considerations limited competition commitment cutting edge structura technology aerofoammetals com press release loth oo pinnacle acquisition aerofoam company following extended negotiations major shareholder management aerofoam metals incorporated aerofoam reached agreement principle parties entered binding etter intent pinnacle wi acquire issued outstanding shares aerofoam new treasury shares pinnacie number shares issued shareholders aerofoam acquisition ooo common shares major shareholder aerofoam beneficially owns issued outstanding shares aerofoam agreed vote shares favor acquisition parties hereto agree enter binding shareholders agreement immediateiy hoid specia sharehoider meeting ratify acquisition days signing etter intent pinnacle group profile pinnacie group based hoiding company traded pinksheets com searches majority equity positions emerging companies pinnacle group offers skilled entrepreneurs managers ceos option achieving goals larger organization company provides capital management assistance ventures potentia mature publiciy traded companies company works closely management companies acquires using tried proven methods expand business aiso open innovative ideas achieve targeted goals company great short term specuiative potential wel potential ong term growth believe speculative near term target price beiieve speculative long term target price pgpu hot pick fo ow trade tuesday mail shouid considered personaiized investment advice empioyees answer general customer service questions icensed securities laws address particular investment situation communication empioyees shouid deemed personaiized investment advice expressly forbid writers having financial security recommended readers ail empioyees agents wait hours ine pubiication hours mailing printed oniy pubiication prior following initia recommendation investments recommended etter shouid consulting investment advisor reviewing prospectus financial statements company cance mail subscription issues reply piease morenewslettersl yahoo com investment newsletter rights reserved",1
"estate late relative barrister usman bello associates awolowo way victoria island lagos nigeria private email bello committe il com telephone cell phone attention barrister usman bello personal attorney mr engr smith national country used work zenon oil company west africa shall referred client client entire family wife children involved explosion lagos west africa january claimed lives property unfortunately client family lost lives disaster needed happened enquiries embassy locate clients extended relatives proved unsuccessful unsuccessful attempts decided trace relatives internet locate member family avail contacted purpose contacting assist repatriating money property left client prior death confiscated declared unserviceable bank huge deposits lodged deceased account valued million dollars guidelines bank stipulates deposit remained unclaimed period years months fund claimed said deposit confiscated happen couple official working months comes money company issued notice provide kin account confiscated unsuccessful locating relatives years seek consent present kin deceased surname proceeds account valued million dollars paid share money set asside rembursement incidental expenses incure process transaction tax government require secure certificate deposit relevant approvals documents used claim make require honest cooperation enable deal guarantee executed legitimately protect breach law touch email enable discuss contact alternative private mailbox bello committe il com nb website bomb explosion http www disasterrelief org disasters lagos index txt html http news bbc uk hi world africa stm",1
"commissions week ssva minutes turn computer cash machine available canada earned month send bank statements giving away free day vacation folks ask info earn sale simply using computer ll earn sale low cost product business contact marketing internet free sophisticated duplicatable marketing value given gratis training marketing support invite explore obligation information turn income bring thousands week just want extra income seasoned marketer paint numbers live support pm eastern day turn pro family loved product profit quick constant live free support request free info send email growthmarkets excite com send info subject line click reply email conforms commercial email regulations send remove requests growthmarkets excite com sf net email sponsored thinkgeek welcome geek heaven http thinkgeek com sf spamassassin sightings mailing list",1
"mail delivery failed returning message sender message created automatically mail delivery software message sent delivered recipients permanent error following address es failed steve carpenter demon uk generated steve carpenter info smtp error remote mailer end data host punt mail demon net blocked recipient spam filter options message legitimate forward copy rbl demon net investigation copy message including headers return path received helo mailwisconsin com seven mx reg uk smtp exim id ldupqo fc bw steve carpenter info tue jul received squirrelmail authenticated user projecthoneypot projecthoneypot org mailwisconsin com http id gzo tue jul message id date tue jul subject just barry castillo steve carpenter info user agent squirrelmail mailer squirrelmail mime version content type text html charset iso content transfer encoding bit priority normal importance normal soft viagra dose ready boost sex life positive time right order soft viagra incredibly low prices starting dose unbelivabie",1
"blue horseshoe meet dear reader approach analysts thoughts emerging market sectors interested certain occasions come intriguing insights certain aspects market caught attention know track record speaks happy bring situation huge upside potential think look shortly saying info click remember ventured gained",1
"msnbc rates hit year low hundreds lenders compete loan fact rates lowest point years eligible perfect credit refinancing new home loans debt consolidation debt consultation auto loans credit cards student loans second mortgage home equity service free obligation visit web site http usero index asp afft qm unsubscribe http light watch asp",1
"jif",1
"med girl happy girl unsatisfied potency don wait finds men click choose great variety llcensed love bs best pri es fast shipping guaranteed effect buy riqht warehouse store verifled bbb approved visa",1
"genuine log home future genuine log home future western red cedar log siding basic kits builder kits precut kits custom designs custom kits types log styles feel log home superior market price structure competitive desirable housing remember home major investment focal point family use deserve best home possible money spend click link catalog genuine log homes accessories www genuineloghome com sales rep code bsad removed mailing send email higher learningl yahoo com",1
"adv oil gas investment tgym like tax free investment oil gas wells make annually receive monthly tax free income low risk liquid investment email address phone number oilandgaspackage aol com send information unsubscribe special mailings forward mail unsubscribe subject line oilandgasremoval aol com",1
"ouur medz hello welcome pharmonli mailbox ne sho excretion leading rookie iine pharmaceutical shops holster nocturnal defeat stanza ll disfiguration la mizzle ac definitive paludal sv deplore zygoma um andmanyother multimedia save worldwide shlppln cordate total confidentiaii warmer ty miiiion custo admixture mers countries alight nice day",1
"failure notice hi qmail send program hybeammaill inetu net afraid wasn able deliver message following addresses permanent error ve given sorry didn work sorry mailbox vpopmail line copy message return path received qmail invoked uid jul received projecthoneypot projecthoneypot org hybeammaill inetu net uid qmail scanner clamscan spamassassin clear sa processed secs jul received unknown helo mailwisconsin com hybeammaill inetu net smtp jul received squirrelmail authenticated user projecthoneypot projecthoneypot org mailwisconsin com http id gzo tue jul message id date tue jul subject just barry castillo distortion boplicity com user agent squirrelmail mailer squirrelmail mime version content type text html charset iso content transfer encoding bit priority normal importance normal spam status hits required user agent version spam level spam checker version spamassassin exp soft viagra dose ready boost sex life positive time right order soft viagra incredibly low prices startinq dose unbelivable",1
"home source health information medicine different price bed mad stay fight justice ordering society centered usenet like tetris people remember read going gets weird weird turn pro",1
"hi save medlcatlons primarily phar noblewoman mzmail shop successfu streaky ll proven way save leakage oney cornfloor slanguage ag marrow seaborne lu merlon parnassian filter cl anecdotic likewise val untrustworthy andmanyother best creation rlces wellbalanced worldwide shlpplng total confidentiai quaere ity forgotten miliion customers chemotherapy nice day",1
"new version uncover truth brand new version just released astounding new software lets download right charge card needed brand new version click http lv super supereva gen html discover wanted know friends family enemies employees using identity boss did know search anytime right internet download software right click http lv super supereva gen html mammoth collection internet investigative tools sites visit typing explore secret web sites conventional search engines brand new version click http lv super supereva gen html discover little known ways make untraceable phone calls check adoption records locate missing children relatives dig information friends neighbors boss discover employment opportunities world locate transcripts court orders states cloak email true address discovered alimony neighbor paying discover check phones wiretaps check shocked things limit power software download software minutes click url visit website new charge card needed http lv super supereva gen html longer wish hear future offers send message stop subject line clicking allow hours effect include correspondence message automatic stop robot read requests processed automatically kj bjk tgo",1
"woman really happy intimate life viagra shipped privately discreetly door prescription necessary idea isn responsible people believe secret boring say necessity knows law",1
"unlimited cash bonuses mo marketing allianz life annuity product bonusdex comm bonus extra bonus bonus flexdex bonus comm bonus extra bonus bonus power comm bonus extra bonus bonus powerhouse comm bonus extra bonus bonus extra bonus bonusdex flexdex bonus power powerhouseonly mail right away offer expires july form information mail phone city state offer expires july limit extra cash earn offer subject change notice products available states issued flexdex annuity ct bonuses issued mo marketing paid issued business bonusdex annuity available ma pa wa wi power available al nj pa wa powerhouse available nd sc wa flexdex available nd sc wa agent use don want receive mailings does wish professional communication sent insurance professionals removed mailing list reply message instead http www insurancemail net legal notice",1
"delivery status notification recipients message processed mail server orlandi enrico inwind failed mailbox remote mta ims libero smtp diagnostic rcpt mailbox disk quota exceeded",1
"place ve looking service singles lucky singles like love life swpvfdwt",1
"vaal medz pestilent save medlcations phar anthropoid mshop suc mucilage cessfull proven way save mo impendence ney gauleiter jauntily flection al woodbind natural metcast rac selachian partsong anthropology val melodramatic andmanyother bes unstrap prlces wo phthisic rldwide shlpplng easy ord inconvenient er form total confident exanimate iaiity roumanian satisfied customers order toda retrial save",1
"want submit website search engines know submitting website search engines increase online sales dramatically invested time money website simply submit website oniine wili invisibie virtualiy means efforts spent vain lf want people know website boost revenues way make site visible places people search information submit website muitipie search engines submit website oniine watch visitors stream business best reqards ashleesimon interested",1
"microsoft autoroute dvd uk discounted software store http yielded jetlow com just game winning character looking loss unknown loss",1
"muscles money looks help women want bigger man irbxij recent survey conducted durex condoms women said thatthey unhappy size lovers proof size doesmatter large member surface area capable ofstimulating nerve endings providing pleasure yourpartner revolutionary pill developed world famous pharmacist isguaranteed increase size enter detailsto come just open",1
"failure notice hi qmail send program compos pop compos com br afraid wasn able deliver message following addresses permanent error ve given sorry didn work sorry mailbox line copy message return path received qmail invoked network jul received compos mail compos com br envelope sender compos pop compos com br qmail ldap compressed smtp jul received qmail invoked network jul received pl ipado sinnagasak nagasaki ocn ne jp helo mailwisconsin com envelope sender compos mail compos com br qmail ldap smtp jul received squirrelmail authenticated user projecthoneypot projecthoneypot org mailwisconsin com http id gzo tue jul message id date tue jul subject just barry castillo antoniop nway com br user agent squirrelmail mailer squirrelmail mime version content type text html charset iso content transfer encoding bit priority normal importance normal soft viagra dose ready boost sex life positive time right order soft viagra incredibly low prices starting dose unbeiivabie",1
"undelivered mail returned sender postfix program host mx oi com br sorry inform message delivered recipients attached assistance send mail include problem report delete text attached returned message postfix program host frontend oi com br said mailbox unknown mailbox associated authorization user unknown reply end data command",1
"porn free pictures nakedmail porn latest installment free adult images porn brand new free pictures click link images http pictures free images week sponsored following websites porn stars plus http www pornstarsplus com pt pmb voted best pornstar site years running xxx video plex http www xxxvideoplex com pt pmb million video streams toon megaplex http www toonmegaplex com pt pmb massive facials sexy hardcore toon action past http www past com pt pmb older ladies really know fuck lezbonet http www lezbo net pt pmb pussy lickin good video streams included internet eraser http www nakedmail com pictures banners eraser html internet usage tracked download internet erase protect privacy sponsored week http www dvdxxxvideo com featuring mr inch midget squirters trannys grannys fine xxx videos dvds east indian movies thanks subscribing porn nakedmail want unsubscribe click link removed hours link temporarily unavailable reply email word unsubscribe subject line unsubscribed porn mailing list simply click link",1
"guaranteed fast make guaranteed cash just days quit time job months send email address request secret url freemlmleads hotmail com guaranteed cash subject line send url awesome program right away success guaranteed join company committed stopping uce unsolicited commercial mail trying set example legitimate opt list providers verifying subscribes unsubscribes email transmission opted web sites autoresponders affiliated partners web sites sending email best mind strive treat subscriber fairly send anymore emails choose unsubscribe treat seriously thank cooperation matter return remove subject line bepermanently removed",1
"wait long secretly attract women men add spice life secretlyattract women men delete",1
"want submit website search engines know submitting website search engines increase online sales dramatically invested time money website simply submit website online wiil invisibie virtuaiiy means efforts spent vain want people know website boost revenues oniy way make site visible places peopie search information submit website multiple search engines submit website online watch visitors stream business best reqards myrlburns interested",1
"phone service zuyw ztvwo hi paying home business long distance looking affordable honest long distance alternative offering fiber optic long distance low month email phone number ll hear great connection plans choose including travel plan credit checks don need change long distance carrier service turned just hours distributors needed distributors making thousands dollars month comfort homes obtain complete details include phone number ll confirm crisp clear connection removed click",1
"free lancer eventos free lancer eventos servi profissional na rea promo empresariamento eventos cocktail coffe break churrasco mesa frios queijos vinhos brunch batizados casamentos anos bodas fazendas ch caras tios feiras conven es eventos em geral temos tamb encomendas salgados bolos doces aluguel material em geral contrata profissionais gar copeiro fritador cozinheiro chopeiro churrasqueiro bar man seguran recepcionista fazemos toda rea rio grande rio ou outros estados se assim desejar temos bons profissionais para fazer sua festa um momento inesquec vel prazer alegria para qualquer esclarecimento tel fax mail freelancereventos globo com empresa inscrita sicaf",1
"hi save medlc doggone atlons phar validate mzmail shop successful pallmall proven way save mone compose neology glossitis ranker al reprisal appallingly corporate ac shingles unsubstantial craven val thulium andmanyother best prlce juniper worldwide shl pplng total confidentiaii wolverine ty miliion custom ecological ers ha amphorae ve nice day",1
"think interested hello deadpanpolitics just site called graand com free safe place internet place classified ads thought invite check regards walker oacevlmg sd qa sw uulxwn jlvo soiaak",1
"feeling fat called names overweight looking make positive change life click http xenical com loseweight cfm hope enjoyed receiving email longer wish receive emails click link hear guarantee http xenical com remove cfm",1
"fulton bank online security message dear fulton bank customer recently large number identity theft attemptstargeting customers order safeguard account require confirm banking details process mandatory completed nearest time account credit card subject temporary suspension securely confirm fulton bank account details pleasefollow link note report message junk mail update link does work thank prompt attention matter thank using fulton bank",1
"money available csse mortgage companies make wait demand interview intimidate decide want business turn tables charge just simple form compete business click form programs credit situation lenders reply hrs borrow home value special programs self employed income verification programs click save thousands mortgage know want send information regarding special offers wish receive longer like contact feel received email error click unsubscribe wsop",1
"final attempt aimed contact quite instances time return reponse exisiting loan situation enables lower rate thanks previous attempts contact did succeed effort enable receive lower rate bring end final step receiving notice immediately complete claim apply decision make use final offer going help",1
"claim free home depot gift card value claim home depot gift card value sure use gift card area exclusiverewards bxjqlhgh",1
"legal advice message transferred trial version communigate tm pro need good attorney today society keeping ahead legal issues life just simply bear needed legal advice needed right away unfortunately middle class wrong income bracket necessity changed think issues suddenly come personal life monday dog bit mailman know tuesday building inspector drops announces permits file office allow garage conversion think wednesday ve considering home schooling children time daughter announces picked simply attend day legal ramifications home schooling children thursday speeding ticket goes warrant year old son haven clue handle friday ex spouse missed child support payment things received traffic ticket thought unjustified paid knew unfair lost security deposit bought home purchased car signed employment contract difficulty collecting insurance claim trouble credit report involved landlord property dispute involved separation divorce collect child support prepared wanted personal life need legal representation available time afford program provides quality legal help provides hours day attorney helping day small monthly fee kidding dollars month depending plan choose click interested em ail data base visitng site following removal instructions",1
"save money buy getting thing tried cialls imagine like real man bed thing great errrectlon provided exactly want cialls iot advantages viagra effect lasts hours ready start just minutes mix alcohol ship country riqht",1
"cash business write immediately bonus mo marketing today form information mail phone city state bonuses awarded mo marketing paid issued business agent use offer subject change notice offer starts offer ends offer good states wi available carriers don want receive mailings does wish receive professional communication sent insurance professionals removed mailing list reply message instead http www insuranceiq com optout legal notice",1
"ilug manuel oko attn sir madan strictly confidential pleased introduce mr manuel oko native south africa senior employee mines natural resources department currently trainning course holland months writing letter request assistance order redeem investment south african mining corporation said investment valued million dollars million thousand dollars purchased lucio harper contracted south african mining corporation recognised mines natural resources department redeemable investment matured march year march year attempts contact lucio harper success way contact close relatives favour investment cash value paid access lucio harper information claim money help partners south african mines natural resources department file claim using lucio harper relative like assure absolutely worry perfectly safe risk involved ensure matter strictly confidential partner file claim money behalf southafrican mining corporation claim approved beneficiary paid total amouth money paid directly bank account choice responsibility ensure partner ireceive total amouth balance set aside unforseen expenses cause transfering money appreciate assurance guarantee share secured sake confidentiality reach mail address manuelokol netscape net let know proposal acceptable kindly reach immediately stated contact addresses better clearifications relating transaction explained truly manuel oko irish linux users group ilug linux http www linux mailman listinfo ilug subscription information list maintainer listmaster linux",1
"works excelllent hello welcome pharmo flasket nline goddaughter hop leading oniine pharmaceutic sartor al shops eocene howling cognitive subjugation negotiant la irritate rac edentate trisect unimaginative va purchasable um andmanyother save plutocracy worldwide pledget shlpplng total confid disgrace entiaiity miiiion customers coun caveman tries hav lamella nice day",1
"investment attn president mrs helina karimu investor citizen angola currently exile benin republic civil war country wish invest country political stability reliable dependable infrastructure security life property given contact address foriegner working visit cotonou said company assist investment plans lucky company willing assist know having million dollars ready investment left children late husband willing invest company potentials growth stability including company bye laws allows foreign investors good profitable business suggest happy enquiry receive urgent attention mail acceptance sending personal company profile send required information help need investment plans reach helinakarimu ecplaza net hk hk post com hoping successful business relationship truly mrs helina karimu investor bo te aux lettres caramail http www caramail com",1
"software backups lowest pricest best software prices exist envy ulcer soul",1
"restore account access html dear southtrust customer recently reviewed account suspect unauthorized atm pin based point sale transaction account protecting account primary concern preventive measure temporary limited access sensitive information ensure account compromised simply hit click reference link confirmyour identity card member southtrust notification expires july th updated account records south trust bank interrupted continue normal follow link renew account information",1
