"text","spam"
"venue change important understanding applying financial mathematics venue change london september 21 22 note faxing form states venue change listed course just reconfirm training course held following location white hall hotel montague street london wclb bu 011 44 207 580 2224 011 44 207 580 5554 contact venue search arrange accommodations 011 44 208 541 5656 confirm acknowledgement venue change fax form respond email contact questions regarding change regards amy lamonsoff conference coordinator 212 925 1864 xl 48 212 925 7585 alamonsoff watersinfo com",0
"model effort houston christian spring fall window nactivity rapidly eluding need internal model operational delay lines let ahead plan visit houston soon possible means weeks hurricane season mean month looks good inform duties perform support sydney office ll figure office working hitch steve bennett london continuing houston duties week month work respond asap ll housing arrangements finalized looking forward visit mike",0
"department presentation friday th july 45 fame research department spreading europe best regards martina forwarded martina angelova lon ect 05 07 2000 15 29 enron information technology enron europe general announcement 05 07 2000 15 27 respond european lon ect ect frankfurt ect helsinki ect london ect madrid ect oslo ect teesside ect warsaw cc subject department presentation friday th july 45 maureen raymond casta eda senior international economist research department houston presenting approach country risk friday th july 45 breakfast questions ms raymond casta eda 00 presentation start enron house fifth floor auditorium necessary book place questions contact european",0
"fw eprm original message dave hall sent tuesday september 05 2000 53 pm subject eprm dear mr clewlow thanks piece var inclusion october edition energy power risk management article attached queries editor written bold text parts piece edited conform house style comments suggestions welcome send article anybody approval thanks kind regards dave hall chief subeditor energy power risk management magazine risk waters group haymarket house 28 29 haymarket london swly rx uk tel 44 20 7484 9796 fax 44 20 7930 2238 var doc",0
"lng 19 decision john sorry confusion second tanker details available lng group working speak provide information joe sutton departure paris tuesday afternoon dash nd tanker asked dave gorte monday send told provide mystic lady dash closest substitute vince john sherriff 05 16 2000 12 20 vince kaminski hou ect ect cc subject lng 19 decision vince thanks update sure decision 19 mystic lady elba island deals approved executed quite likely missing john vince kaminski 15 05 2000 17 14 john sherriff lon ect ect cc vince kaminski hou ect ect david gorte hou ect ect rick buy hou ect ect ted murphy hou ect ect subject lng 19 decision john update lng transactions involved lng ship project shall read dash comments looking details think decision charter tanker removes significant risk elba island project point elba island working doug rotenberbg brad hitch scott earnest sally beck organization rac set book elba island transaction step expand book capture enron lng related positions place look natural risk offsets possible hedges working group meeting close remaining gaps tomorrow tuesday 30 comments book design view project current thinking lng sourced elba island facility buying marginal cargos fob basis marginal cargos represent supply excess capacity committed long term contracts available short term frictions fob cargos typically selling significant discount long term contract prices economics deal represented book setting reflect assumption locate marginal cargos shall able regular basis arranging shipping coordinating facility schedule natural gas transactions words significant logistical operational risk transaction transaction cover period 17 years extension option years lock lng volumes time period ability lock spread gas prices long tenor essentially tolling transaction exposure lng nat gas spread recommend locking leg spread solution cover let say 50 lng volumes years lock nat gas market book setting based managerial assumptions regarding sources lng shipping rates schedules set big prudence reserve case mark market group work valuation options elba island deal good enron hedging strategy lng positions long term lng contracts typically based japanese crude cocktail correlates brent vince john sherriff 05 14 2000 01 40 vince kaminski hou ect ect cc lauren urquhart lon ect ect subject lng 19 decision vince haven spoken awhile hope world treating greg moving new role hope temporarily staff trading oversight eastern hemishere plus lng understand group taking cut developing curves lng lng ship values understand lng ship decision dockets 19 far away anway understand big decision gotten little info let know stand ask assistant lauren set time speak couple days review faxed look forward connecting vince john",0
"exmar purchase decision fyi forwarded rick buy hou ect 05 22 2000 01 34 pm john sherriff 05 22 2000 01 21 pm rick buy hou ect ect joe gold lon ect ect david haug enron development enron development doug rotenberg enron development enron development rick bergsieker enron development enron development vince kaminski hou ect ect cc subject exmar purchase decision just got phone jeff skilling make pitch doing exmar deal said generally understands logic deal simply wants risk management discipine applied analzing position reiteration rick buy said meeting today simply ask vince team quick look tommorow valuing ships stand positions guess volatility based historical price movements easier rainbow option approach allow roughly look value options ships words look ship long positions implied volatilities estimate daily vars ships mark market agree david likely able mark ships treated leases john john forwarded john sherriff lon ect 22 05 2000 19 05 joe gold 22 05 2000 18 58 john sherriff lon ect ect cc subject exmar purchase decision john spending minutes shipping experts coal oil groups slightly different angle exmar lng vessel decision ideally like spend time analyse purchase power gas positions unfortunately luxury absence true analytics rudimentary measures provide best decision tools make decision shipping expert confirms 140 million 135 000 ton ship represents good price relative new build costs years quotes trending past number recently confirms current trough result default far east buyers new lng orders ship building cruise liners reduced capacity experience historic analysis suggested pricing cycle lng ships lasts significant period new efficiency measures reduce new build prices allow lower trough extreme versus 140 million cost vessel pierre normally likes roll time charters difficult illiquid shipping market like lng purchase ship lng shipping book manage estimates ship sold distressed sale 110 million potentially time chartered long term basis value 200 million development teams spain italy turkey trying solve big question gas country key developing merchant plant securing gas flexibility securing negotiating leverage monopoly gas supplier questionable decision immediate impact arcos plant time line realities lng supply market require commit gas natural source year gas secured shear threat able bring spot term lng markets improve negotiating leverage allow create flexibility going forward potential plant opportunities spain med region capacity utilise vessels think flexibility worth 25 million summarise upside 60 25 85 million downside 30 25 million leave rest joe",0
"fax machine request 05 19 2000 kevin request new facsimile machine information look following let know fax machine choose need information smaller vendor contact directly finalise installation enron director signature authority legally bind enron contract sign contract paperwork fax machine installed delivery times new machines normally working days vendor listed able provide loaner business need discuss fax machine install date rep ordering equipment existing fax line present need send notes mail team erica 3185 janelle 7917 requesting installation new fax line team notes mail ect address book ees employee new equipment approval ees budget control contact susan mcleroy 8066 notes mail ebs employee new equipment approval ebs purchasing budget control contact paula corey 9948 martha reyna 3491 reach people notes mail ena employee new equipment approval ena finance budget control contact lorie belsha 9617 notes mail note fax machines listed machines listed come nd paper tray upgraded memory maxed model enron standard vendor fax machines listed modem speed rated 33 kbps versus canon laserclass 7500 example 14 kbps new fax machine noticeably quicker document feeder capacity machines listed canon laserclass 7500 example maintenance models listed maintenance repair coverage included monthly total separate agreement toner drum cartridges paper line charges extra quoted contract pricing change warning let know asap vendor quotes different price listed various models fax machine used trading type environment considerations 20 people fax machine look fax machine placement eb 30 eb 31 disregard fax machine does 33 modem jbig compression equivalent look memory upgrades nd paper tray included monthly cost models quoted loaded maintenance included monthly cost models quoted covered pitney bowes pb 2050 cost 95 00 month rental enron specs model 10 megs memory nd paper tray standard pitney bowes weblink click fax machines located enron building allen center including trading floors pb 9930 cost 76 00 month rental enron specs model 10 megs memory nd paper tray standard pitney bowes weblink click fax machines located enron building allen center including trading floors pb 9830 cost 55 00 month rental enron specs model megs memory nd paper tray standard pitney bowes weblink click panasonic communications direct uf 885 cost 75 00 month click machine details similar uf 880 megs memory nd tray handset fax machines located enron building including trading floors machines designed workgroup use people using fax machine usage fax machine heavy 40 faxes day 20 pages 60 faxes day pages lot heavy pb 2050 pb 9930 uf 885 uf 895 fit needs 15 40 pb 9830 probably better fit contract details fax programs agreement end user fax machine relevant vendor follows pitney bowes 36 month rental 30 day notice termination contract penalty early termination contract pb rep machine picked making sure receipt given collecting rep upgrade downgrade available penalty rep happy discuss details answer questions points panasonic communications 36 month lease rental 30 day notice termination contract term expiration penalty early termination contract office department location closure upgrade downgrade available penalty rep happy discuss details answer questions points note following facsimile machine agreement enron business unit department requesting facsimile machine vendor user requester fax machine responsible invoice payment enron property services corporation responsible coding processing payment facsimile fax machine invoices order return old fax machine equipment contact leasing company supplied equipment send certified letter terminates agreement terminate contract original agreement period liable penalty charges lot fax machines non cancellable lease agreement vendor supplied fax equipment able let know outstanding amounts existing equipment asked pay outstanding amounts aware vendors include cost outright purchase old fax equipment contracts reviewed far obligation purchase old equipment ikon contact returns beth frank phone new 409 441 1262 previously 281 355 6274 beth frank fax new 409 441 1266 previously 281 355 5496 beth frank mail address eafrank aol com marimon business systems contact returns don scott phone 713 686 6601 don scott fax 713 686 6676 mail address available mail different vendor machine respond contact charges fax machines dependant manufacturer model person responsible fax machine paying invoice notify vendor changes relating fax machine assignment group machine reassigned contact new contact phone location machine fax machine supplies replacement toner cartridges available enron corporate express savings fax vendor invoice price savings significant mail like details questions thanks iain russell 713 853 6861 contracts supervisor administration enron property services corp kevin moore 05 19 2000 12 42 pm iain russell epsc hou ect ect shirley crenshaw hou ect ect mike roberts hou ect ect vince kaminski hou ect ect cc subject fax machine iain need fax machine brought attention available inform concerning matter need thanks kevin moore 34710",0
"best wishes 2001 geoff beautiful daughters proud father shall try attend sessions cera conference houston meet dinner drinks vince lubbock geoffrey 01 29 2001 11 49 52 vincent kaminski mail cc subject best wishes 2001 vince loved talking ll cera conference houston feb 12 feb 16 manage enjoy vey geoff ps took hours produce card hot press best wishes health wealth happiness family 2001 email files transmitted confidential intended solely use individual entity addressed received email error notify manager xmas 2000 pdf",0
"dinner thur evening vince greetings advised amy lamonsoff planned risk dinner thur dinner schedule permit dinner thur best ehud ehud ronn department finance mccombs school business university texas austin austin tx 78712 1179 voice 512 471 5853 fax 512 471 5073 internet eronn mail utexas edu",0
"visit houston forwarded stinson gibner hou ect 02 13 2001 04 37 pm stinson gibner 02 13 2001 04 36 pm nick bambos enron cc subject visit houston nick friday march better jim fallon tentatively setting meeting paul racicot probably arshak sarkissian heading ip trading effort let know like presentation reserve room send invitations fun giuseppe looking forward visit regards stinson nick bambos 02 09 2001 11 33 33 stinson gibner enron com cc gappy stanford edu cope csli stanford edu subject visit houston hi stinson eventually team giuseppe eric converged possible dates propose visit friday march friday march look ll structure agenda immediately fix date look forward seeing best nick stinson gibner enron com wrote nick hope things going staying busy start planning trip houston sure schedule getting soon people enron broadband overview areas research group sure benefit views current technology evolving certain dates potentially work let know email 713 853 4748 looking forward talking stinson",0
"prc feedback forms gina shall glad speak shirley crenshaw set meeting vince gina corteselli enron enronxgate 04 16 2001 01 12 pm vince kaminski hou ect ect cc subject prc feedback forms mr kaminski like try schedule moments week discuss draft prc 360 evaluation forms provided info ensure criteria skills behaviors used adequate employee population generic forms presented prc committee meeting week ago best reflect commercial employees extent commercial support employees entirely appropriate employees specialized technical technical areas appreciate input possible time permitting try tailor form suit needs organization simple solution add skills behaviors block requesting evaluation feedback employees specific job performance solution add job specific behaviors descriptors list developed second attachment welcome thoughts moments time chat thanks gina corteselli global performance management 713 853 3377 713 569 5589 mobile",0
"real options mothballed plant xmas break happy holidays steve",0
"entouch newsletter business highlights enron industrial markets enron industrial markets announced signing definitive agreements huntco 15 year period enron provide inventory price risk management services eventually provide 600 000 tons year hot rolled cold rolled galvanized steel products huntco steel agreements provide enron access huntco network steel distribution centers nationwide agreements provide enron acquisition huntco cold rolling certain coil pickling operations blytheville arkansas transactions huntco potential fundamentally change way steel bought sold united states gives enron immediate access physical steel positions enron geographically serve steel industry variety ways addition providing physical products spot term basis eim goals steel industry include developing commodity risk management products providing structured finance products establishing market making capabilities enron brought natural gas power commodity markets enron north america upstream products upstream products partnered duke energy field services defs close 20 year ngl exchange transportation deal formosa hydrocarbons williams energy field services handle raw make product williams markham plant formosa hydrocarbons building 40 000 bpd fractionator handle gulf coast ngl production accompanying pipeline known seabreeze pipeline constructed defs texas brine llc provide ngl storage services formosa hydrocarbons primary production coming boomvang nansen field deepwater gom deepwater gom production come onshore texas upstream products worked arrange 20 year transportation lease agreement dean pipeline owned teppco refinery grade propylene service utilized formosa plastics coupled transaction enron clean fuels entered propylene storage agreement formosa plastics utilize ecf mt belvieu storage facilities addition enron global markets able amend current transportation agreement teppco prematurely terminate pay obligation realize additional transportation revenues interim ngl production coming williams markham delivered mt belvieu close upstream products monetized initial position defs retained risk free net profits position seabreeze pipeline going forward additional 20 000 40 000 bpd excess capacity ena west power southwest power ena affiliate signed 222 mw 15 year tolling agreement allegheny energy supply output southwest las vegas expansion project scheduled completion september 2002 tolling agreement construction underway project marketed qualified generators news truly understand enron jeffrey skilling hypersmart hyperconfident chief executive largest energy trading company planet head local video store check classic american cinema wayne world 15 skilling helped launch budget television station aurora illinois thing mike myers dana carvey famously spoofed saturday night live movies tv skit begins sketch teenage cameraman role real life skilling randall lane worth magazine 2001 calgary alberta enron canada settled lawsuit ngx canadian enerdata om gruppen richard zarzeczny regarding compilation methodology calculating alberta natural gas price indices published canadian gas price reporter terms settlement joint press release issued regarding settlement public communication regarding matter unless agreed parties settlement confidential parties accordingly formal informal discussion media colleagues competitors counterparties welcome new hires egm salil pradhan randy conner ricardo charvel greg fields ken newman john ashman rick cantrell tim klaiber trevor woods eim tim asterman maxine leclaire jerry newton philip siewert janamon johnson darralyn briskey theodore rogers ena rae meadows tiffany winship adrianne engler kimberly yates jackie verity transfers ena christa winfrey mario alonso paul rizo patron nick ploitis misti day robert cothran susan wilson diane cutsforth david owen egm mark friedman john groves deirdre mccaffrey william windle enrononline statistics latest figures enrononline 2001 total life date transactions 963 575 life date notional value transactions 579 billion nuggets notes reminder brown bag lunch thursday 17 11 30 speaker michael miller discussing principal investments historically newsprint sold strong relationships highly differentiated branded product discriminating buyers newspaper publishers eim believed differently end march eim succeeded closing nd newsprint making th largest newsprint manufacturer north america remarkably just months eim newsprint team succeeded closing 100 mm total notional value enron commodity style fixed price contracts terms years said wasn commodity rodney malcolm vice president forest products sales marketing travel tip week book flights days advance cost savings considerable plan ahead days example houston portland days 652 day advance ticketing 324 congratulations kimberly eric thode director ena public relations proud parents whitney marie born weighed lbs oz congratulations proud parents nettelton louise kitchen coo enron americas son scott william born weighed lbs oz news global flash enron closes major coal deal germany months negotiations enron coal team signed contract stadtwerke bremen supply major german municipality coal 2006 deal structure enron deliver total million tonnes coal equivalent overall contract volume 200 million dm 440 million agreement represents enron significant long term coal supply deal germany annual contractual volume amounts total german coal imports provides continuous volume flow northern germany enabling grow position market parallel deal enron entered separate agreement hms bergbau agentur company specialising polish exports agreement hms handling agent potential supplier polish coal lifetime contract congratulations team involved sven becker manfred ungethum cornelia luptowitsch peter bradley jez peters michael schuh legal stuff information contained newsletter confidential proprietary enron corp subsidiaries intended internal use disclosed",0
"michael sergeev rotation hi mike discussion managed place michael ebs office likely work ebs live finalize later vince mentioned okay long okay double check vince suggest following transition start date 2000 till start date michael slowly transition group make sure activities transitioned like propose 2000 date hard start michael start moving days regards ravi",0
"merit equity increases norma sending excel spreadsheet proposed merit equity increases slightly exceeded merit quota equity increases address issues retention error setting salary hiring tend stingy let know questions forwarding copy spreadsheet home address work tonight necessary vince",0
"thank vince kaminski ect 03 27 2000 01 02 pm tasha lair hr corp enron enron cc vince kaminski hou ect ect grant masson hou ect ect subject tasha yes think li xiao deserves bonus vince kaminski tasha lair enron 03 21 2000 02 24 pm vince kaminski hou ect ect cc subject vince linda vargo asked administrator employee referral program contact li xiao eligible bonus referral alex huang informed linda decision feel alex huang hired result li bringing attention enron bonus linda communicated mail issue early february appears correspondence li did encourage alex mail resume advise want award bonus thank",0
"hello update preparations upcoming texas finance festival iii complete just wanted update hotel reservations information need make reservation march 20 assured getting room reserved block counting purposes need registration form completed lot new faces sent lots fun stuff planned come prepared relaxing productive weekend john announcerev doc john martin carr collins chair finance finance department baylor university po box 98004 waco tx 76798 254 710 4473 office 254 710 1092 fax martin baylor edu web http hsb baylor edu html martinj home html",0
"ganapathy ramesh rick person tanya like dedicated mg effort ganapathy ramesh vince forwarded vince kaminski hou ect 07 11 2000 02 55 pm tanya tamarchenko 07 11 2000 02 41 pm vince kaminski hou ect ect cc subject ganapathy ramesh vince ramesh guy help mg var tanya",0
"enron open positions maruti september friday vince 08 25 2000 03 27 26 pm vince kaminski hou ect ect cc subject enron open positions hello mr kaminski meet quick lunch convenience just bring date search right opportunity noticed risk magazine enron investment partners aig joined treasuryconnect strategic partners capitalize internet based transaction execution financial derivatives like explore help hank finkenstaedt director enron investment partners let know day time convenient thank sincerely maruti 832 251 7267 mmore houston rr com original message vince kaminski date monday july 10 2000 11 28 subject enron open positions dear mr kaminski like explore opportunity join enron investment partners understand enron 20 million fund set finance start ups gene humphreys assistant john godbold trying attract minority owned start firms learned enron plans increase size fund 200 million opportunities enron globe given background chartered financial analyst hands experience investment management covering financial derivatives fixed income equity valuable resource diligence origination valuation monitoring start ups help arrange meeting gene humphreys ted murphy ken lay pasting job opportunities open enron interested positions like meet hiring manager follow thank sincerely maruti 832 251 7267 job 0000104282 details manager director essential functions candidates responsible helping facilitate transaction approval process domestic international investments investments include limited private equity project development venture capital structured credits candidates work business developers underwriters identifying understanding documenting transaction risks assist preparing transaction approval documentation addition oversee valuation modeling simulation process investments primary focus identify measure key risk factors quantitative qualitative perspective emphasis fundamental analysis candidate able assist management training departmental staff formulation investment valuation policies procedures essential requirements strong interpersonal skills understanding transaction structuring credit risk issues understanding finance valuation methodologies proficiency excel cash flow models experience financial statement analysis understanding statistics simulation techniques monte carlo preferred skills na special characteristics ideal candidate possess undergraduate degree finance accounting economics mba relevant experience include credit analysis valuation finance experience manager director risk assessment department 20 billion energy company contact email resumes corpjobsl enron com refer job 104282 responding job id 0000104282 department capital pricing risk company corporate staff risk assessment control location houston tx type posting date 05 jun 00 submit resume position online enter resume id resume id create resume line deposit database receive resume id using resume builder resume id allow submit resume route 20 open positions enron does process resumes sent response specific positions existing resume electronic format resume builder allows cut paste resume fax fax number 888 588 7152 tell jobs interested able process resume write resume separate page jobs ids jobs interested pursuing equal opportunity affirmative action employer page copyright 1997 1999 enron corp rights reserved contact job 0000104281 details staff spec sr spec essential functions snapshot preparation responsible preparation quarterly asset snapshots provides enron senior management summarized operational financial information selected merchant portfolio investments responsibilities associated preparation snapshots include researching publicly traded companies calculating key financial data updating analyzing graphical summaries performance reviewing press releases recent events data updating stock prices bloomberg weekly underwriters report responsibility updating distributing weekly underwriters report involves regular interaction executive vice president london office personnel vice presidents underwriting group rac various projects utilized special projects needed basis essential requirements accounting finance economics degree years business experience excellent computer skills excel powerpoint bloomberg word research skills ability interact variety personnel departments excellent organization skills self starter quick learner team player good writing skills ability concisely summarize operational financial results preferred skills na special characteristics entry level position opportunity gain familiarity enron portfolio assets future advancement asset portfolio management possible candidate exhibits competence creativity contact email resumes enajobsl enron com refer job 104281 responding job id 0000104281 department diligence asset mgmt company corporate staff risk assessment control location houston tx type posting date 05 jun 00 job 0000102789 details sr specialist essential functions position candidates model run monte carlo simulations evaluate capital investments investments cover wide range candidates responsible validation models insuring accuracy integrity model underlying assumptions primary focus provide objective valuation investment identifying measuring key risk factors quantitative qualitative perspective understanding valuation techniques applied equity structured financial products understanding cash flow models option pricing models proficiency excel understanding project finance risk mitigation techniques experience financial statement analysis pro forma statements understanding statistics application financial analysis essential requirements na preferred skills understanding simulation methodologies montecarlo exposure statistical analysis software crystal ball risk ideal candidate possess undergraduate degree finance accounting economics years financial modeling experience mba cpa special characteristics na contact contact hiring manager faxes send resumes mail corpjobsl enron com mail enron attn tvasut eb 3628 1400 smith st houston tx 77002 refer job 102789 job id 0000102789 department capital pricing risk company corporate staff risk assessment control location houston tx type posting date 17 mar 00 attl htm",0
"meeting discuss presentation materials respond hello vince kenneth teammates like schedule time discuss presentation materials prefer meet thursday weekend include changes suggest accommodate schedules thank help charles womack jr mba candidate 2002 rice university jesse jones graduate school management cwomack rice edu cell 281 413 8147",0
"rotation information martin working right jim irvine discussed rotation report client reporting role jim work remain houston working 19 th floor place 44 th 45 th jim irvine asking john griebling network planning office space houston office area jim work portland hold office houston office space ebs floors happens need remain 19 th allocate jim john griebling group time ebs computers cell phone fully connected ebs work initially trffic engineering support day day fighting like analysis supervise repect guidance jim direct jim support traffic engineering work jim ultimately responsible deliverables technical operational research specialists samer chonawee stanford mit focus generation algorithms ebs algorithm currently specified depend trading market develop know existing shelf codes won sufficient development period algorithms months months depending complexity line ebs anticipates trade volumes really pickup hope helps regards ravi martin lin enron com 02 23 00 02 06 pm ravi thuraisingham enron communications enron communications cc subject rotation information ravi associate program procedure requires information new rotations just wanted clarify details rotation ebs esp given retained ties research jim irvine supervisor ebs company billed time connection research informal understood having actual reporting function respect pool thanks martin",0
"request submitted access request mark breese enron com received email listed alternate data approver click approval review act request request id 000000000005820 approver stinson gibner enron com request create date 10 26 00 27 45 pm requested mark breese enron com resource enehou houston common research read write resource type directory",0
"lacima energy weather derivatives courses clewlow strickland julie issues like register members group courses houston paulo issler alex huang shall attend course weather started process issue check 000 aud lacima shirley sent update nd installment comes budget office australia shall talk paul quilkey today let know delay book used textbook class shall teaching rice rice univ bookshop placing order like order 50 copies group ebst way place order pay dollars vince julie 11 12 2000 02 05 40 pm cc subject lacima energy weather derivatives courses clewlow strickland attached information courses workshops energy derivatives pricing risk management weather derivatives conducted houston london feb march 2001 instructors dr les clewlow dr chris strickland course requires intense interaction courses limited maximum 15 people early registration encouraged require information like register courses contact email web site www lacimagroup com energy pdf weather pdf",0
"starting date jan th 2001 vince fyi wichai joining jan th osman care return krishna forwarded pinnamaneni krishnarao hou ect 12 19 2000 03 34 pm pinnamaneni krishnarao 12 19 2000 02 54 pm osman sezgen hou ees ees cc subject starting date jan th 2001 osman request desk computer wichai dennis knows wichai coming january thanks krishan forwarded pinnamaneni krishnarao hou ect 12 19 2000 02 52 pm pinnamaneni krishnarao 12 19 2000 02 52 pm wichai narongwanich enron cc subject starting date jan th 2001 dear wichai good hear glad soon vacation january gone report osman sezgen met houston touch come phone number 713 853 5485 problems contact assistant shirley crenshaw 713 853 5290 best wishes krishna wichai narongwanich 12 19 2000 01 51 40 pm cc subject starting date jan th 2001 dear dr krishna mentioned interviewing process plan start working supervision earlier january ready start working jan th 2001 contact human resource department set working permit relocation received optional practical training valid jan th 2001 jan th 2002 houston look apartment weekend way heard seksan currently working supervision vacation soon come work late january like report starting date recommendation prepare new work advise best regards wichai narongwanich original message pinnamaneni krishnarao enron com sent tuesday june 20 2000 21 pm wichai engin umich edu subject resume sr specialist manager research position dear mr narongwanich impressive background availability terms timing looking somebody join group fairly soon weeks months thank krishnarao wichai narongwanich 06 19 2000 09 17 35 cc subject resume sr specialist manager research position dear mr krishnarao received information job opportunity boo lee alumni financial engineering program university michigan position interesting relevant background pursuing ph operations research real options completed mse financial engineering mse industrial operations engineering working ms excel vba years attach resume ms word document mail need information don hesitate contact sincerely wichai narongwanich wichai narongwanich ph candidate ioe dept research assistant meam dept university michigan sr specialist manager research position description fulltime position member research group enron supporting commodity risk management activities enron energy services selected person working closely deal makers risk managers develop support quantitative models pricing risk management responsibilities responsibilities include analyzing data developing models valuing commodity commodity related contracts options embedded real options associated long term energy management contracts forecasting customer loads managing risks associated energy contracts qualifications skills masters doctorate degree quantitative field mathematics statistics operations research econometrics finance experience course work statistics data analysis mathematical modeling excellent computer skills able function dynamic unstructured environment coursework statistics econometrics basic finance preferred proficiency excel including vba familiarity access visual basic knowledge risk management energy markets plus place work houston contact email resumes pkrishn enron com krishnarao attached file resume doc",0
"enron weather research good afternoon mike certainly interested determining potential fit enron enthusiastic apply finance meteorology backgrounds market based environment driven achieve unprecedented efficiencies attached documents business focused resume abbreviated meteorology cv graduate meteorology coursework included advanced atmospheric dynamics ii advanced physical meteorology boundary layer modeling numerical modeling research methods meteorology turbulence look forward hearing sincerely greg hunt original message cc sent friday april 27 2001 12 subject enron weather research greg hello way introduction forwarded mail address heather thorne understand meteorology finance research livermore happy learn activities interested potential fit enron mail resume description coursework research activities looking forward hearing mike roberts vice president research greg hunt resume 27 01 doc greg hunt cv meteorology 27 01 doc",0
"message samer takriti samer glad problem taken care hope going shall touch coming new york city happy holidays best luck vince shirley crenshaw 12 11 2000 08 13 vince kaminski hou ect ect cc subject message samer takriti vince samer asked forward using wrong email address forward correct address shirley forwarded shirley crenshaw hou ect 12 11 2000 08 11 samer takriti 12 08 2000 10 01 49 shirley crenshaw enron com cc subject shirley message vince keeps coming forward thanks samer forwarded samer takriti watson ibm 12 08 2000 11 01 delivery failure report document vince kaminsky enron com delivered 550 user unknown cc date 12 07 2000 05 52 45 pm subject vince apologize contacting earlier bought small house consuming time adopted little puppy proved lots work believe chance visit ny city briefly drive airport just received check airline ticket thank taking care issue quickly shirley superb care hope great holidays happen ny area let know lunch drink samer",0
"mit student thesis writeups hi vince krishna talked student sycamore networks appears qualified ebs analytics group sycamore professional services team provides consulting network optimization modeling push products professional group highly recommended student currently working professional sycamore perform intial network design analysis deadline today arranged mit student visit houston standford students month handed task arranging visits elisabeth grant arrange charge rc allocate john griebling later stinson think effective way doing regards ravi forwarded ravi thuraisingham enron communications 02 07 00 01 16 pm salal mit edu 02 04 00 08 33 pkrishan enron com cc ravi thuraisingham enron communications enron communications brett leida sycamore net subject writeups hi krishan ravi apologize delay mailing writeups unforeseen complications completely shot day attaching pdf versions chapters thesis help sense trying technical modeling writeups services attempting model writeups mentioned works progress incomplete apologize advance confusions arise request circulate widely obvious reasons thanks salal salal humair massachvsetts institvte technology operations research center rooms 40 130 332 3014 9727 expexp pdf fedex pdf thesis pdf",0
"resume phil roan koch weather desk shirley phil roan quantitative analyst koch weather derivatives group afternoon friday june 16 beginning say 30 00 vince asked ask set interviews understand vince unavailable day mark tawney weather marketing structuring gary taylor michael nguyen people research grill technical meteorology issues vasant zimin mike roberts team phil quant departure koch previous weather quant february koch weather risk manager sure distinction means need knows option pricing meteorology expressed desire focus weather derivatives assess useful research group perspective research likely official home finally jere overdyke group george carrick available chance meet ve spoken phil like sit vasant zimin mike interview wasn able ask technical questions counting correctly interview sessions interview groups phil resume enclosed joe forward jason sokolov let know people rac like meet forwarded joseph hrgovcic hou ect 06 07 2000 08 40 vince kaminski hou ect ect vasant shanbhogue hou ect ect joseph hrgovcic hou ect ect stinson gibner hou ect ect cc subject resume phil roan koch weather desk forwarded jason sokolov hou ect 06 05 2000 01 54 pm roan philip 06 05 2000 08 33 00 jason sokolov mail cc subject jason attachment discussed ll afternoon phil roan roanp kochind com 713 544 7469 original message proan mindspring com smtp proan mindspring com sent sunday june 04 2000 07 pm pr work subject philip roan doc",0
"year end 2000 performance feedback note receive message time selected reviewer selected participate year end 2000 performance management process providing meaningful feedback specific employee feedback plays important role process participation critical success enron performance management goals complete requests feedback access pep http pep corp enron com select perform review performance review services begin providing feedback immediately requested feedback forms completed friday november 17 2000 questions regarding pep responsibility process contact pep help desk houston 713 853 4777 option london 44 207 783 4040 option email perfmgmt enron com thank participation important process following cumulative list employee feedback requests status open submitted declined employee request feedback longer appear list review group enron feedback date nov 17 2000 employee supervisor date selected andrews naveen rudi zipter oct 31 2000 baxter ashley david davies nov 02 2000 campos hector peyton gibner nov 06 2000 carson richard richard buy oct 30 2000 crenshaw shirley wincenty kaminski oct 26 2000 gandy kristin celeste roberts nov 01 2000 gorny vladimir theodore murphy ii nov 02 2000 kindall kevin vasant shanbhogue oct 30 2000 lamas vieira pinto rodrigo david port oct 31 2000 raymond maureen wincenty kaminski nov 02 2000 supatgiat chonawee peyton gibner oct 27 2000 tamarchenko tanya vasant shanbhogue oct 26 2000 villarreal norma sheila walton oct 26 2000 walton sheila david oxley oct 27 2000 yaman sevil vasant shanbhogue oct 27 2000 yuan ding richard carson oct 31 2000",0
"resume carla di castro vince associates place business units additional hiring needs consider resume regards shannon vince kaminski 03 16 2000 05 32 pm shannon rodgers hou ect ect cc vince kaminski hou ect ect subject resume carla di castro shannon realize program group interested consider inviting vince shannon rodgers 03 16 2000 01 52 pm vince kaminski hou ect ect cc subject resume carla di castro vince thank forwarding resume carla di castro currently summer associate internship program responded carla inform program status regards shannon",0
"acceptance offer sir decided accept offer employment enron let know help hiring process ask effective hire date information help switch prostaff thank wonderful opportunity sincerely sam smith",0
"lunch credit tanya yes talking wednesday mistake wednesday april 19 works let vince tanya tamarchenko 04 10 2000 02 13 pm shirley crenshaw hou ect ect cc vince kaminski hou ect ect subject lunch credit shirley list people going attend lunch credit bradford tanya rohauer debbie bracket research vince kaminski grant masson vincent tang tanya tamarchenko jonathan le ganapathy ramesh winston jia virendra patel andrew champion jonathan promised headcount risk control rudi zipter ted murphy understand going 14 th week vince like wednesday april 19 friday april 21 shirley make reservation vince reply thank tanya vince kaminski 04 05 2000 02 51 pm tanya tamarchenko hou ect ect cc shirley crenshaw hou ect ect vince kaminski hou ect ect subject lunch credit tanya coordinate absence lunch credit need body count reservation restaurant 14 th vince",0
